ShortName,Variable,LongName,Source
P2,APAC.FOS.BREW.FM.UT046.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT047.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT047.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT047.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT047.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT048.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT048.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT048.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT048.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT049.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT049.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT049.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT049.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT050.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT050.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT050.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT050.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT051.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT051.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT051.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT051.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT052.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT052.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT052.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT052.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT053.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT053.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT053.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT053.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT054.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT054.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT054.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT054.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT055.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT055.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT055.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT055.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT056.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT056.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT056.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT056.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT057.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT057.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT057.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT057.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT058.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT058.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT058.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT058.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT059.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT059.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT059.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT059.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT060.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT060.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT060.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT060.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT061.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT061.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT061.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT061.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT062.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT062.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT062.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT062.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT063.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT063.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT063.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT063.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT064.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT064.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT064.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT064.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT065.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT065.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT065.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT065.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT066.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT066.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT066.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT066.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT067.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT067.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT067.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT067.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT068.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT068.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT068.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT068.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT069.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT069.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT069.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT069.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT070.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT070.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT070.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT070.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT071.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT071.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT071.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT071.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT072.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT072.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT072.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT072.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT073.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT073.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT073.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT073.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT074.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT074.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT074.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT074.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT075.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT075.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT075.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT075.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT076.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT076.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT076.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT076.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT077.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT077.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT077.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT077.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT078.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT078.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT078.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT078.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT079.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT079.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT079.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT079.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT080.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT080.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT080.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT080.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT081.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT081.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT081.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT081.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT082.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT082.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT082.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT082.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT083.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT083.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT083.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT083.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT084.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT084.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT084.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT084.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT085.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT085.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT085.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT085.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT086.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT086.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT086.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT086.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT087.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT087.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT087.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT087.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT088.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT088.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT088.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT088.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT089.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT089.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT089.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT089.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT090.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT090.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT090.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT090.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT091.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT091.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT091.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT091.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT092.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT092.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT092.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT092.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT093.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT093.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT093.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT093.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT094.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT094.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT094.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT094.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT095.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT095.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT095.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT095.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT101.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT101.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT101.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT101.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT102.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT102.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT102.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT102.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT103.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT103.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT103.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT103.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT104.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT104.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT104.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT104.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT105.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT105.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT105.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT105.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT106.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT106.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT106.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT106.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT107.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT107.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT107.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT107.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT108.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT108.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT108.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT108.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT109.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT109.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT109.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT109.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT110.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT110.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT110.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT110.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT111.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT111.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT111.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT111.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT112.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT112.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT112.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT112.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT113.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT113.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT113.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT113.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT114.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT114.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT114.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT114.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT115.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT115.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT115.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT115.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT116.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT116.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT116.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT116.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT117.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT117.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT117.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT117.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT118.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT118.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT118.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT118.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT119.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT119.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT119.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT119.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT120.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT120.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT120.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT120.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT121.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT121.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT121.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT121.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT122.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT122.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT122.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT122.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT123.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT123.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT123.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT123.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT124.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT124.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT124.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT124.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT125.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT125.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT125.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT125.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT126.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT126.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT126.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT126.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT127.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT127.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT127.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT127.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT128.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT128.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT128.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT128.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT129.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT129.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT129.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT129.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT130.PI17,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT130.PI18,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT130.PI19,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT130.PI20,D-WS,Historian
P2,APAC.FOS.BREW.FI.UTR01.PI03,D-WS,Historian
P2,APAC.FOS.BREW.FI.UTR02.PI03,D-WS,Historian
P2,APAC.FOS.BREW.FI.UTR03.PI03,D-WS,Historian
P2,APAC.FOS.BREW.FI.UTR04.PI03,D-WS,Historian
P2,APAC.FOS.BREW.BH.WCO01_PI06,D-WS,Historian
P2,APAC.FOS.BREW.BH.WCO02_PI06,D-WS,Historian
P2,APAC.FOS.BREW.BH.WCO03_PI06,D-WS,Historian
P2,Brew_Heartbeat_hour,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT001.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT002.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT003.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT004.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT005.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT006.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT007.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT008.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT009.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT010.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT011.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT012.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT013.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT014.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT015.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT016.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT017.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT018.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT019.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT020.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT021.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT022.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT023.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT024.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT025.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT026.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT027.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT028.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT029.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT030.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT031.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT032.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT033.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT034.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT035.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT036.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT037.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT038.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT039.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT040.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT041.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT042.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT043.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT044.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT045.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT046.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT047.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT048.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT049.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT050.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT051.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT052.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT053.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT054.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT055.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT056.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT057.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT058.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT059.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT060.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT061.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT062.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT063.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT064.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT065.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT066.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT067.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT068.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT069.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT070.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT071.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT072.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT073.PI21,D-WS,Historian
P2,APAC.FOS.BREW.FM.UT074.PI21,D-WS,Historian
